player_name,psi_log_avg,psi_log_sr,psi_combined,rank
RV Uthappa,0.23002872005035135,0.13194779152763014,0.1973350772094443,380
C Kieswetter,0.2375989736837131,0.1167707627751595,0.1973229033808619,381
DJ Willey,0.19709813094663678,0.19633349092221855,0.1968432509384974,382
WG Jacks,0.22960234203766103,0.13077046259614833,0.19665838222382348,383
N Hussain,0.30537737481236454,-0.022912079721875336,0.19594755663428456,384
GR Marsh,0.3543684570887378,-0.12187647926087299,0.1956201449722009,385
TD Astle,0.2629789059813569,0.0607697363297127,0.19557584943080886,386
PSP Handscomb,0.2574204284733673,0.07139974099904677,0.19541353264859382,387
G Motie,0.2058344052425531,0.17372501826864145,0.19513127625124924,388
MJ Slater,0.2782021435139492,0.027846657941625143,0.19475031498984116,389
KNM Fernando,0.22577440804561055,0.13039399614949201,0.19398093741357103,390
R Chopra,0.25631505737428795,0.06911537104911385,0.19391516193256322,391
Asif Ali,0.16051414205045775,0.26062035672879375,0.19388288027656975,392
N Davin,0.1986461365295518,0.1826366460115317,0.19330963969021175,393
GJ Delany,0.18679629701392508,0.20591140157039406,0.19316799853274805,394
GN Edwards,0.22723366610423196,0.1244646940635781,0.19297734209068065,395
MW Gatting,0.27672026372450326,0.02464587385953584,0.19269546710284746,396
T Taibu,0.2975479588252043,-0.019967943652852614,0.191709324665852,397
Mushfiqur Rahim,0.26561029387057944,0.04377360423569149,0.19166473065895015,398
Tamim Iqbal,0.2317940996861267,0.11027811844785135,0.19128877260670155,399
Sharjeel Khan,0.20106497069329474,0.17103259097577694,0.19105417745412212,400
Aizaz Khan,0.25522421773677023,0.06225140283616825,0.19089994610323624,401
KIC Asalanka,0.25460628901410787,0.06294209641014964,0.19071822481278847,402
M Kaif,0.2848621705788845,-0.0014088397501201026,0.18943850046921631,403
Kushal Malla,0.19253964682507266,0.1762248839887661,0.18710139254630379,404
JW Hastings,0.20037137279763376,0.15977835290146733,0.18684036616557828,405
AJ Tye,0.1597259782268737,0.23926618402516509,0.1862393801596375,406
ZG Foulkes,0.21387879341844174,0.12528902916721102,0.18434887200136485,407
Gulbadin Naib,0.22086908907807964,0.10886291540526717,0.18353369785380882,408
Najibullah Zadran,0.19612973223934688,0.15708359904807892,0.18311435450892422,409
Aayan Afzal Khan,0.25946449934695653,0.02997804797019338,0.18296901555470216,410
MJ Santner,0.2325087147900762,0.08334827142843776,0.1827885670028634,411
AB Agarkar,0.19771747053572397,0.1512233466901068,0.1822194292538516,412
RC Russell,0.2891448081183226,-0.03396662748350843,0.1814409962510456,413
K Mishara,0.1992256217769246,0.14531271890778613,0.18125465415387843,414
Chirag Suri,0.2644058417118816,0.013835012067785304,0.18088223183051613,415
SW Billings,0.18844416658422797,0.16475421375501206,0.180547515641156,416
JDS Neesham,0.17006999810314843,0.20033430463674276,0.1801581002810132,417
J Charles,0.19943407401273244,0.1404079517178194,0.17975869991442808,418
WU Tharanga,0.2109609920716554,0.11725980159705124,0.179727261913454,419
Mohammad Naveed,0.1394379011793848,0.26030009212305016,0.17972529816060656,420
SM Katich,0.2634715295499476,0.011471743118543426,0.17947160073947954,421
DJ Malan,0.255900941420055,0.02514341404094256,0.1789817656270175,422
Hussain Talat,0.22521412860261547,0.08592622270635594,0.17878482663719564,423
R Powell,0.18328865602312014,0.16936138529335784,0.1786462324465327,424
Basit Ali,0.23784407325052384,0.05963370252834243,0.17844061634313002,425
JS Malhotra,0.1973785295144998,0.13938517984086438,0.17804741295662133,426
JM Kemp,0.2557696179159115,0.022238101772319604,0.17792577920138086,427
HJH Marshall,0.2502951266131303,0.03313052532116569,0.17790692618247542,428
UT Khawaja,0.24135191328098704,0.050860429111465884,0.17785475189114666,429
MG Bevan,0.27584083798488757,-0.01945978169218913,0.17740729809252867,430
KU Carty,0.2716650489494591,-0.012694163160696933,0.1768786449127404,431
JN Frylinck,0.2190047524461477,0.09231527464088157,0.17677492651105897,432
DI Gower,0.2364560907777352,0.05633827250668082,0.17641681802071707,433
Mohammad Shahzad,0.21608804766376213,0.09583015656905822,0.1760020839655275,434
S Prasanna,0.17547256825805818,0.17517167654234475,0.17537227101948705,435
S Chanderpaul,0.27073562862420114,-0.017730250679521133,0.17458033552296037,436
RP Arnold,0.24956088762459222,0.02383104681705829,0.17431760735541424,437
MJ Prior,0.200657825669507,0.12021591885289953,0.17384385673063785,438
AM Rahane,0.2505222307089777,0.020465179131651967,0.17383654684986913,439
SK Warne,0.1852223798806784,0.14981677898155454,0.1734205129143038,440
Muhammad Usman,0.18841137942575414,0.14183094101782723,0.17288456662311183,441
JA Morkel,0.15045488657852615,0.21752352079108897,0.17281109798271377,442
AJ Turner,0.19534626768039098,0.12642926429332071,0.1723739332180342,443
WD Parnell,0.2533907618459249,0.010047926616278595,0.17227648343604282,444
MW Short,0.15261372698170064,0.21150481799480494,0.1722440906527354,445
AN Petersen,0.21872763039931206,0.07907591193778572,0.17217705757880328,446
NLTC Perera,0.1216906063057021,0.27111223251238953,0.17149781504126457,447
LR Johnson,0.2538523988023725,0.005719352912382088,0.17114138350570904,448
SC van Schalkwyk,0.24480064257171344,0.023293632743349894,0.1709649726289256,449
Jaker Ali,0.25449568248405696,0.0022234533956158324,0.17040493945457658,450
AN Cook,0.25094885278614915,0.005450604313871841,0.16911610329539004,451
JJ Tucker,0.2516051184533925,0.003959544742518496,0.16905659388310115,452
MA Agarwal,0.1575621330946068,0.18985559312893371,0.16832661977271576,453
C Karunaratne,0.25464939227000705,-0.004959966336014291,0.1681129394013333,454
Imran Nazir,0.17381517618473302,0.1532526667505103,0.16696100637332545,455
C Overton,0.19126144536618894,0.11785342176878649,0.1667921041670548,456
Yasir Arafat,0.21463467050378568,0.07033270977536653,0.16653401692764597,457
Litton Das,0.2038185010063347,0.09179477958273907,0.1664772605318028,458
AJ Strauss,0.22560206639938696,0.047404220597512294,0.16620278446542874,459
JN Loftie-Eaton,0.1889330905248704,0.1207317481231424,0.1661993097242944,460
Washington Sundar,0.22923246016990284,0.03539662615093222,0.16462051549691262,461
RR Patel,0.21392683889807595,0.06595380927080666,0.1646024956889862,462
TG Southee,0.09790923666538964,0.29572808555332586,0.1638488529613684,463
Usman Ghani,0.22226816770893482,0.045616187142023944,0.16338417418663118,464
DJM Short,0.20768899267562926,0.07385225122772832,0.16307674552632895,465
A Jadeja,0.25442326173364344,-0.022502657474848888,0.16211462199747934,466
W Barresi,0.2065975634913405,0.07295946306997635,0.16205153001755246,467
AG Prince,0.2524157418809798,-0.019222800813734012,0.16186956098274188,468
LJ Tucker,0.20503608787234964,0.07486575585075043,0.16164597719848325,469
Haris Sohail,0.2516733350490386,-0.019359248706148222,0.1613291404639763,470
BJ Haddin,0.18227134788229268,0.11871955099645484,0.16108741558701342,471
RJ Peterson,0.16151415894087706,0.1593093776292553,0.16077923183700313,472
Dawlat Zadran,0.12602000540575692,0.22926374671120167,0.16043458584090517,473
D la Cock,0.21249362344301762,0.054003747526876505,0.1596636648043039,474
CA Ingram,0.18401472396201185,0.11002907391750745,0.15935284061384372,475
JM Vince,0.19974190797685737,0.07627973252191635,0.15858784949187701,476
JF Mooney,0.20091383999728055,0.07360976305740552,0.15847914768398888,477
MP Breetzke,0.21287129628176327,0.04909847422852687,0.15828035559735112,478
A Sharma,0.2025895841203148,0.06481308469259982,0.15666408431107648,479
BM McMillan,0.2279741984541822,0.013999696933610023,0.15664936461399148,480
Hasan Ali,0.07131236575749887,0.3247298449649009,0.15578485882663287,481
Nasum Ahmed,0.1800184602724457,0.10466821707077124,0.1549017125385542,482
SM Curran,0.1702791424665376,0.12000129909983127,0.15351986134430215,483
AC Hudson,0.25369092103625007,-0.048918434876073065,0.15282113573214237,484
HT Tector,0.23464834746141827,-0.011291171664691128,0.15266850775271515,485
KJ O'Brien,0.16751273446235276,0.1209318569975352,0.15198577530741356,486
LD Chandimal,0.23156243543862734,-0.007372842337659908,0.1519173428465316,487
DT Tiripano,0.27780941825751654,-0.10133112472653846,0.15142923726283153,488
Sompal Kami,0.1736646422711077,0.10584955982970501,0.15105961479064015,489
Fakhar Zaman,0.18600081883727532,0.08109854899846596,0.1510333955576722,490
MA Vermeulen,0.1986747234182891,0.05257105778199367,0.14997350153952396,491
Kamran Akmal,0.15467976373474288,0.140104664114807,0.14982139719476426,492
CP Rizwan,0.23616720855222245,-0.026963512754912874,0.14845696811651068,493
NL McCullum,0.17126620359822095,0.10280536508470604,0.148445924093716,494
KC Wessels,0.2503854979999847,-0.0567053241714681,0.14802189060950044,495
PN Kirsten,0.30740820824235277,-0.17194397452160237,0.14762414732103438,496
NA Greenwood,0.1685893017192845,0.10553720747885015,0.14757193697247303,497
Hamza Tariq,0.13983471297640052,0.16242419307228534,0.1473645396750288,498
Asghar Afghan,0.21178117877493582,0.017404305997067358,0.14698888784897968,499
T Stubbs,0.21379922009094016,0.012020737080769145,0.14653972575421648,500
KH Prajapati,0.19557837775655076,0.04471596343861583,0.14529090631723912,501
L Ronchi,0.08913180856391474,0.24954395777845534,0.1426025249687616,502
NRJ Croes,0.1531862914653766,0.12107718430252015,0.14248325574442444,503
DSBP Kuruppu,0.275104799438051,-0.12353224707680292,0.14222578393309968,504
M Spoors,0.2215500755403137,-0.01878763105797633,0.14143750667421703,505
Iftikhar Ahmed,0.16720229021442365,0.0880610923094763,0.14082189091277453,506
GW Flower,0.2499492630234122,-0.07872241796210405,0.1403920360282401,507
MV Boucher,0.17548465040053057,0.06670634421949918,0.13922521500685345,508
AM Hardie,0.1446726294513743,0.1279923360057247,0.13911253163615778,509
MA Wood,0.12713652134367323,0.1622614810310215,0.13884484123945598,510
SP Fleming,0.18261753435260542,0.05049151768743503,0.1385755287975486,511
SA Abbott,0.13263669865584282,0.1498334594703996,0.1383689522606951,512
AR White,0.2062794629646265,0.0024955299715773947,0.13835148530027677,513
RR Pant,0.12488403784938197,0.1624909356306872,0.13741967044315037,514
JR Hopes,0.15001363729809764,0.10917863454902245,0.13640196971507257,515
DW Randall,0.2153071357684792,-0.024816745622154385,0.13526584197160132,516
CJA Amini,0.1876535671331545,0.030282370217605634,0.13519650149463822,517
Mudassar Bukhari,0.15896634669124726,0.08719177443637496,0.13504148927295648,518
Khalid Latif,0.20884446592444877,-0.013306517388601773,0.1347941381534319,519
AA Obanda,0.16733258387056751,0.068112584865369,0.1342592508688347,520
NM Lyon,0.13699478966047482,0.12782712558986928,0.13393890163693964,521
AJ Hall,0.1746541219432458,0.05180751107866587,0.1337052516550525,522
SA Wijeyeratne,0.16776847368534878,0.06536742749740784,0.13363479162270178,523
Rizwan Cheema,0.09461250185984767,0.20804750157831964,0.13242416843267166,524
JEC Franklin,0.19020088739155236,0.013504255100065707,0.13130200996105681,525
Yasir Shah,0.15569128143351546,0.08200679717836949,0.13112978668180014,526
DL Vettori,0.1282102916285941,0.13604134811067994,0.13082064378928937,527
AJ Hosein,0.14751694267289212,0.0967526771812331,0.1305955208423391,528
BM Laird,0.26193337837825686,-0.13277910265135406,0.13036255136838656,529
JL Smith,0.0736326488108962,0.2434536049651035,0.13023963419563198,530
MA Taylor,0.23105369644103632,-0.07643089210190225,0.12855883359339013,531
R Gunasekera,0.18813780633203134,0.008243473692610914,0.12817302878555786,532
G Malla,0.17189393746774018,0.04033721311111198,0.12804169601553078,533
Mohammad Hasnain,0.08385234972599756,0.21587085032787195,0.12785851659328903,534
Anwar Ali,0.10578477522074832,0.17172493613534437,0.127764828858947,535
S Movva,0.19562118366109907,-0.009503948021933948,0.12724613976675472,536
CJ Jordan,0.1252433082109562,0.1304147156112592,0.12696711067772384,537
ES Szwarczynski,0.19909797852416836,-0.020239670122160908,0.12598542897539192,538
N Boje,0.13533090487193705,0.10704403627205195,0.12590194867197535,539
JA Rudolph,0.19894365748909,-0.020484968489617214,0.12580078216285426,540
AJ Redmond,0.18975789055380166,-0.006486662544194851,0.12434303952113616,541
MG Johnson,0.10378568887347144,0.1646718983356584,0.12408109202753376,542
JL Denly,0.2075026218941551,-0.04663109228523459,0.12279138383435854,543
Aamer Sohail,0.1648307162656944,0.03861394104118718,0.12275845785752533,544
RR Watson,0.1553252991775665,0.05525554866215285,0.12196871567242862,545
MS Kasprowicz,0.12094236567010401,0.12347160585049977,0.12178544573023593,546
KC Brathwaite,0.21778902429019217,-0.0726164325819124,0.12098720533282398,547
C Munro,0.09039812119220017,0.1811096391299413,0.12063529383811389,548
BA King,0.15382372541971934,0.05389052856680534,0.12051265980208133,549
KR Rutherford,0.18182855904034306,-0.002224114967623678,0.12047766770435414,550
HR Walsh,0.17137811808633213,0.018076855527296848,0.12027769723332038,551
MR Swart,0.15296282771384692,0.054204776959757714,0.12004347746248385,552
AS Joseph,0.15344338968376453,0.05044216440511109,0.11910964792421337,553
JN Gillespie,0.17905316098530083,-0.0020128723804126946,0.11869781653006299,554
Irfan Khan,0.12908544082376694,0.09660298510790279,0.11825795558514555,555
MH Cross,0.15280903098092305,0.048023853939623794,0.1178806386338233,556
MS Sinclair,0.19567965827731215,-0.04067731593935957,0.11689400020508824,557
TM Moody,0.1653419563243962,0.01924864042679103,0.1166441843585278,558
TJ Friend,0.14698452278500287,0.048422328076226095,0.11413045788207728,559
Hashmatullah Shahidi,0.20343487328879747,-0.06484311340016442,0.11400887772581018,560
CJO Smith,0.1497359612407676,0.040955705325821254,0.1134758759357855,561
RG Aga,0.13865214792030034,0.060997963203292184,0.11276741968129762,562
SK Raina,0.10964176663186662,0.11702977900833718,0.11210443742402347,563
Rajin Saleh,0.22398134345056275,-0.11318430456513694,0.11159279411199619,564
LV van Beek,0.15683169775354106,0.020192274983748995,0.1112852234969437,565
KA Edwards,0.15848138582035715,0.016756686964461295,0.11123981953505853,566
SR Clark,0.06531700543980097,0.1997679510425574,0.11013398730738644,567
PBB Rajapaksa,0.06550651604829533,0.19859953837805805,0.1098708568248829,568
Akram Khan,0.19992255715811955,-0.07268140731123557,0.10905456900166784,569
T Panyangara,0.1371657451726031,0.05265656402773936,0.1089960181243152,570
SM Davies,0.07761160103310266,0.1716279823227716,0.10895039479632564,571
Moin Khan,0.11375763423893234,0.09884080987454855,0.1087853594508044,572
Sediqullah Atal,0.17274253558416128,-0.01915749697339484,0.1087758580649759,573
JC Archer,0.06443237376703728,0.19348921032699706,0.10745131928702388,574
MD Dai,0.16821906680746837,-0.014585603366615478,0.10728417674944042,575
Khaled Mahmud,0.09543907279620055,0.13094643532110717,0.10727486030450277,576
Ali Naseer,0.07112263413202898,0.17628600400839936,0.10617709075748577,577
RB McCosker,0.2075038556274043,-0.09954385529711235,0.10515461865256542,578
Shafiqullah,0.041868425155460805,0.23172366211889683,0.1051535041432728,579
RJ Harris,0.04301412511636341,0.22819111606412623,0.10473978876561768,580
U Bhatti,0.1316361939964994,0.04973620697533617,0.10433619832277831,581
DT Johnston,0.06664017632060376,0.1781292160453322,0.10380318956217989,582
Mohammad Rafique,0.07561689755335374,0.15784648787848637,0.10302676099506462,583
Shadab Khan,0.09375595513917977,0.12077851864466241,0.10276347630767398,584
LE Plunkett,0.0727741342710599,0.16226911174344616,0.10260579342852198,585
L Vincent,0.15710053224807277,-0.007796927034250573,0.10213471248729833,586
SL Campbell,0.18872601007662315,-0.07110667591860953,0.10211511474487893,587
JJ Atkinson,0.15012791865404546,0.003548575884704424,0.10126813773093178,588
KR Mayers,0.10624578332002951,0.08842825152563263,0.10030660605523056,589
Ashfaq Ahmed,0.07773481731980494,0.14533573908687486,0.10026845790882825,590
RT Robinson,0.1845295759781326,-0.06903805366609087,0.10000703276339144,591
RML Taylor,0.05656440884121062,0.18651118838171893,0.09988000202138005,592
PA Jaques,0.12013838128053604,0.05741805383437882,0.09923160546515031,593
Nawroz Mangal,0.12041799681850986,0.05219075693664252,0.09767558352455408,594
CK Kapugedera,0.12468541370778094,0.04174076235512632,0.0970371965902294,595
GI Hume,0.1487840395377071,-0.006500260501548211,0.09702260619128866,596
Hazratullah Zazai,0.0775088299258064,0.13506468410732506,0.09669411465297928,597
CR Brathwaite,0.09954636516625542,0.09074802290019794,0.09661358441090294,598
A Balbirnie,0.12989110521349362,0.028347486037611072,0.0960432321548661,599
Naseem Khushi,0.005530032940266807,0.2765966002179125,0.09588555536614869,600
Ehsan Khan,0.17891378594159185,-0.07017691916352488,0.09588355090655294,601
Khalid Kail,0.12084809333144136,0.04592633994400157,0.0958741755356281,602
CA Best,0.13527468983232432,0.016701179038940722,0.0957501862345298,603
Habibul Bashar,0.11548754943471273,0.053506163066179044,0.09482708731186817,604
RS Kaluwitharana,0.07549719443813833,0.13292909488883417,0.09464116125503695,605
PJ Moor,0.11370041921067935,0.056107862752154986,0.09450290039117122,606
AM Blignaut,0.01525636135819623,0.2514905568562841,0.09400109319089217,607
Hammad Mirza,0.13334652105748038,0.013377504833663604,0.09335684898287479,608
MHW Papps,0.1900372976235517,-0.10043632720106423,0.0932127560153464,609
Khurram Manzoor,0.1718291294583886,-0.06527054169371592,0.09279590574102042,610
Sabbir Rahman,0.10801283808440622,0.0589769258818804,0.0916675340168976,611
PJ Cummins,0.10684119716448859,0.05879947317059781,0.090827289166525,612
BJ Watling,0.16539600565063256,-0.05929133669048917,0.09050022487025865,613
CB Lambert,0.14434021095089808,-0.018011558384698253,0.0902229545056993,614
SP Patil,0.16295423217916896,-0.05624819546031859,0.08988675629933977,615
D Heyliger,0.01747683652600802,0.23361829672799908,0.08952398992667171,616
GS Ballance,0.12248199694322115,0.01570693021363531,0.08689030803335922,617
SA Thomson,0.12818014275315118,0.0020646216752182736,0.08614163572717354,618
MG Bracewell,0.06761139032557519,0.1195863452208473,0.08493637529066589,619
Azam Khan,0.08629757397316816,0.07996524544294566,0.08418679779642733,620
Sandeep Goud,0.13921577257149764,-0.026612872989036165,0.08393955738465304,621
GO Jones,0.07659206035020344,0.09823553433266156,0.08380655167768948,622
TB Sole,-0.02493027099354983,0.2997482408693351,0.08329589962741181,623
Wajahatullah Wasti,0.18720544669640038,-0.12462223796451563,0.08326288514276171,624
SJ Baard,0.13521014772500817,-0.022125205376512504,0.08276503002450128,625
KD Mills,0.0955172919499796,0.05664663913198061,0.08256040767731328,626
Shakeel Ahmed,0.14797596896663687,-0.04851800009627836,0.08247797927899846,627
PV Simmons,0.10122763636275477,0.04370593011765732,0.08205373428105561,628
S Bau,0.12843521983982986,-0.013240304229946332,0.08121004514990447,629
BA Young,0.1590052848805811,-0.07535234373098246,0.08088607534339325,630
TWM Latham,0.12487051631357142,-0.011184346284202706,0.07951889544764672,631
RH Vance,0.2103596627045143,-0.18519154445178881,0.07850926031907994,632
MD Gunathilaka,0.09202834163097168,0.04747395335147029,0.07717687887113787,633
M van Jaarsveld,0.09399950673484492,0.0402088021798753,0.07606927188318838,634
PJ Hughes,0.105469628054715,0.01634285258276707,0.07576070289739903,635
IA Healy,0.06494504640266288,0.09673223955242626,0.07554077745258402,636
S Samarawickrama,0.057572671580204356,0.11126509313920244,0.07547014543320373,637
Saleem Elahi,0.125650412511822,-0.02597309042587959,0.07510924486592147,638
AU Rashid,0.10024232880213498,0.02475216866031638,0.07507894208819545,639
WA Young,0.1319486277912824,-0.040480658961784835,0.07447219887359334,640
TM Odoyo,0.13108989060068477,-0.039625633046619625,0.0741847160515833,641
Rohan Mustafa,0.09798491701204372,0.024280498329604397,0.07341677745123061,642
FA Allen,0.0070054912319819276,0.20592656114258492,0.07331251453551625,643
KOK Williams,0.07110487352995838,0.0764545429702691,0.07288809667672862,644
B Ward,0.091449131570113,0.03388142424211902,0.072259895794115,645
JC Adams,0.16056135521083054,-0.10469083200369161,0.07214395947265649,646
DO Obuya,0.1339456020837455,-0.05261691203517407,0.07175809737743898,647
S Ramesh,0.13215449626382433,-0.05146196538667664,0.07094900904699068,648
Asad Shafiq,0.12808136144041957,-0.04353703736892541,0.07087522850397124,649
T Mishra,0.1251323761489198,-0.037984395836057255,0.07076011882059412,650
PM Seelaar,0.10462486446952654,0.0016135605705179259,0.070287763169857,651
MR Ramprakash,0.13565926626386923,-0.061595458351532996,0.0699076913920685,652
DJ Reekers,-0.00980275963205652,0.22923260523710612,0.06987569532433102,653
Sohaib Maqsood,0.057443195825783444,0.09386500933957978,0.06958380033038222,654
Mehrab Hossain,0.1600331875526896,-0.11157090550470614,0.06949848986689103,655
J Overton,0.059452661999327576,0.0870535532850026,0.06865295909455259,656
J Srinath,0.040631222116520115,0.12372999473751412,0.06833081299018479,657
JE Taylor,-0.0006797625459398435,0.20066862565940607,0.06643636685584213,658
BA Carse,0.07063677847003681,0.05565740518074955,0.06564365404027439,659
Nasir Jamal,0.085693237843501,0.024766843445133597,0.06538443971071187,660
GS Blewett,0.12564032242117715,-0.0553346772417514,0.0653153225335343,661
JP Crawley,0.14131473089316945,-0.08918129497907853,0.06448272226908679,662
LMP Simmons,0.08768145522978175,0.01786491454335932,0.06440927500097428,663
SO Hetmyer,0.008923746835541842,0.17499797624562274,0.06428182330556881,664
Rashid Khan,-0.021411263897634272,0.23442453172117464,0.0638673346419687,665
RD Rickelton,0.07092772862265123,0.049678393162701784,0.06384461680266808,666
SV Carlisle,0.13562317199423132,-0.08072780704690495,0.06350617898051923,667
AT Rayudu,0.1069893094822211,-0.026362586582836776,0.06253867746053514,668
J Dyson,0.18950168355375094,-0.19224412509999136,0.06225308066917017,669
GJ Whittall,0.10941773459165095,-0.03257962858876857,0.06208528019817778,670
NV Knight,0.10005088134549998,-0.015630859899597206,0.06149030093046759,671
Nurul Hasan,0.04259738163543477,0.09770228029607798,0.06096568118898251,672
Mohammad Aadil Alam,0.00409714645832045,0.1744356889057798,0.060876660607473564,673
Mohammad Ashraful,0.06295688391398792,0.05476333493997714,0.060225700922651,674
Fawad Alam,0.09666502836352549,-0.014777375324967087,0.05951756046736129,675
A Kumble,0.10375271245428436,-0.03138288550868007,0.05870751313329622,676
CJ Tavare,0.19542251471120442,-0.21493891465926646,0.058635371587714126,677
IDS Smith,-0.021690380340345105,0.21451535015250928,0.05704486315727302,678
G Fowler,0.1423593578982293,-0.1205079015376756,0.05473693808626099,679
AC Parore,0.10575146291295086,-0.04744160143393747,0.05468710813065475,680
T de Zorzi,0.05255584648966154,0.05867566648559264,0.05459578648830524,681
Mohammad Boota,0.04592611496234686,0.07082922627973266,0.054227152068142125,682
JA Richardson,-0.003233721791944332,0.16900216067366883,0.05417823902992672,683
Khushdil Shah,0.03711255663216829,0.08812573610408628,0.05411694978947429,684
LM Jongwe,0.045091716666674685,0.06980681062612663,0.053330081319825334,685
Javed Ahmadi,0.049432587872291205,0.05940266536145165,0.05275594703534469,686
AD Mascarenhas,0.004070208161494766,0.15005664736561428,0.052732354562867935,687
Hasan Raza,0.1387265779690829,-0.12025019935989209,0.05240098552609123,688
H Klaasen,0.024942129898770996,0.1059895365790558,0.0519579321255326,689
Rashid Latif,0.05180011460569923,0.04989019603797012,0.051163475083122856,690
Aftab Ahmed,0.038485045212114814,0.07445270987223265,0.05047426676548742,691
RJ Nicol,0.07756752768088894,-0.003924352671363348,0.05040356756347151,692
CWJ Athey,0.1268296747475924,-0.10299433829758453,0.05022167039920009,693
DN Wellalage,0.09027097079611257,-0.030068015555662193,0.05015797534552099,694
M Vijay,0.09211656125846249,-0.03391792675210256,0.0501050652549408,695
RK Illingworth,0.1307365697102317,-0.1112357863960239,0.05007911767481318,696
Akram Raza,0.08551145372766202,-0.022510526509957655,0.04950412698178879,697
AR McBrine,0.06646592458885997,0.013352258546870378,0.04876136924153011,698
R Klein,0.05455493035701356,0.03704078951610574,0.048716883410044286,699
Z Khan,0.018462380736221615,0.10877399479062708,0.0485662520876901,700
VD Philander,0.07161077048162988,-0.0034423141561539037,0.04659307560236862,701
B Zuiderent,0.11882443493366206,-0.10275255798449882,0.0449654372942751,702
NC Johnson,0.06338433980631976,0.007745501790308253,0.04483806046764926,703
AF Milne,0.019977072915168887,0.09418073994363693,0.0447116285913249,704
PL Symcox,0.0016374307603485166,0.12752592535454196,0.04360026229174633,705
CD Wallace,0.01714397177230632,0.09520424564841683,0.04316406306434315,706
N Madziva,0.08690496997194189,-0.044655073771420944,0.04305162205748761,707
Sohag Gazi,0.055936370297529,0.016308329722017848,0.042727023439025284,708
MJ McClenaghan,0.031316165899127994,0.06490412190285953,0.04251215123370517,709
P Willey,0.08475172779229317,-0.04276568433085844,0.042245923751242635,710
HH Streak,0.08392152662706046,-0.04131403565295357,0.04217633920038911,711
D Ramdin,0.0419769708375747,0.0417044676045381,0.0418861364265625,712
EJ Gray,0.19210535476713111,-0.25877220588250865,0.04181283455058452,713
V Sibanda,0.06121117824498318,0.0018908669261315757,0.04143774113869931,714
Mirwais Ashraf,0.03327430717883526,0.05754047391752836,0.04136302942506629,715
BP Nash,0.06452686745685875,-0.005145311266166229,0.04130280788251709,716
GB Hogg,0.024680850420852073,0.0689414919950866,0.03943439761226358,717
Suraj Kumar,0.03477108575669151,0.048108240947081445,0.039216804153488154,718
Mahedi Hasan,0.05534577388446682,0.0050012339991589395,0.03856426058936419,719
PM Siddle,-0.012886925490270424,0.14139912070384783,0.03854175657443566,720
JR Murray,0.016837578754641456,0.07955405850170005,0.037743072003660984,721
PA Strang,0.06691889275685549,-0.021179770127110163,0.0375526717955336,722
DF Watts,0.06696920509624199,-0.022403722539230137,0.03717822921775128,723
SJ Myburgh,0.028261284622596496,0.052839502789534976,0.03645402401157599,724
Jay Odedra,0.09206745652551784,-0.07596843112248151,0.036055493976184724,725
SE Marsh,0.07290444469198672,-0.03885584774306126,0.03565101388030406,726
KA Maharaj,0.03233875001225508,0.03918563956043809,0.03462104652831608,727
GC Wilson,0.06646480187091218,-0.029183858707128998,0.03458191501156512,728
CJ Chibhabha,0.08391402247622289,-0.06411841416803589,0.03456987692813663,729
D Gough,0.04093348560867993,0.018404283093745363,0.033423751437035076,730
DR Smith,-0.03812918146273682,0.17520028113047248,0.03298063940166628,731
RIC Holder,0.07048642281872693,-0.04206734607226565,0.032968499855062734,732
MJ Greatbatch,0.06490059848359167,-0.03367154728604402,0.03204321656037978,733
BM Scholtz,0.06251682515303891,-0.031246281766352607,0.03126245617990841,734
RG Twose,0.10091066369957372,-0.11083766239762574,0.030327888333840564,735
GEF Barnett,0.08613092927903705,-0.08151308588571028,0.03024959089078794,736
JJ Crowe,0.10240683231322624,-0.11410488107474656,0.030236261183901974,737
BMAJ Mendis,-0.00042854471694451666,0.09118029003521654,0.030107733533775837,738
Anamul Haque,0.06208072010989185,-0.036245123260216366,0.029305438986522447,739
Wahab Riaz,0.0017250110181356415,0.08433655986398968,0.029262193966753655,740
AT Nidamanuru,-0.00457513835728987,0.0957254375750353,0.028858386953485183,741
MRJ Watt,-4.668284553261708e-05,0.0862749837155456,0.02872720600816012,742
TA Blundell,0.04737005397876107,-0.009073523149809823,0.028555528269237438,743
CS Pandit,0.013806231187477525,0.05650047387193212,0.02803764541562906,744
NJ O'Brien,0.06542060570451216,-0.04975527988570223,0.027028643841107366,745
MR Gillespie,0.03067404245689241,0.015040953449968843,0.025463012787917887,746
Faisal Iqbal,0.061075588276335885,-0.04607949349490304,0.025357227685922912,747
TD Paine,0.02851602814671014,0.016551436840364375,0.024527831044594883,748
HDRL Thirimanne,0.07090825094995386,-0.06912469555071207,0.024230602116398547,749
AD Poynter,0.03269306242269457,0.00499719298749366,0.023461105944294264,750
MRJ Veletta,0.07104730359284323,-0.07194737547774897,0.023382410569312492,751
T Suri,0.022297838455621218,0.025145664036210012,0.023247113649150816,752
CR Ervine,0.04491782905328994,-0.02751752280038462,0.020772711768731755,753
K Weeraratne,-0.0151904874274779,0.09186750407126842,0.020495509738770876,754
MS Wade,0.00881748105515737,0.0421111960087122,0.01991538603967565,755
MJ Horne,0.05314175768860047,-0.05244067121908825,0.0179476147193709,756
Taufeeq Umar,0.06869163374323461,-0.08384974592856516,0.017844507185968025,757
